NIV_EDUC_EUN,NIV_EDUC_MED,NIV_EDUC_TEC,NIV_EDUC_UNV,CIUDAD_ANGOL,CIUDAD_ANTOFAGASTA,CIUDAD_ARICA,CIUDAD_AYSEN,CIUDAD_CALAMA,CIUDAD_CALBUCO,CIUDAD_CALDERA,CIUDAD_CASTRO,CIUDAD_CHILLAN,CIUDAD_CHUQUICAMATA,CIUDAD_CONCEPCION,CIUDAD_COPIAPO,CIUDAD_COQUIMBO,CIUDAD_CORONEL,CIUDAD_COYHAIQUE,CIUDAD_CURICO,CIUDAD_EL SALVADOR,CIUDAD_HIJUELAS,CIUDAD_HUASCO,CIUDAD_IQUIQUE,CIUDAD_LA CALERA,CIUDAD_LA CRUZ,CIUDAD_LA SERENA,CIUDAD_LINARES,CIUDAD_LLANQUIHUE,CIUDAD_LLO-LLEO,CIUDAD_LONCOCHE,CIUDAD_LOS ANDES,CIUDAD_LOS ANGELES,CIUDAD_LOS LAGOS,CIUDAD_LOS VILOS,CIUDAD_MACHALI,CIUDAD_MELIPILLA,CIUDAD_OSORNO,CIUDAD_OVALLE,CIUDAD_PALENA,CIUDAD_PANGUIPULLI,CIUDAD_PARRAL,CIUDAD_PENCO,CIUDAD_PETORCA,CIUDAD_PUERTO MONTT,CIUDAD_PUERTO OCTAY,CIUDAD_PUERTO VARAS,CIUDAD_PUNTA ARENAS,CIUDAD_QUILLOTA,CIUDAD_QUILPUE,CIUDAD_RANCAGUA,CIUDAD_RENGO,CIUDAD_SAN ANTONIO,CIUDAD_SAN CLEMENTE,CIUDAD_SAN ESTEBAN,CIUDAD_SAN FELIPE,CIUDAD_SAN FERNANDO,CIUDAD_SAN PEDRO,CIUDAD_SANTA CRUZ,CIUDAD_SANTIAGO,CIUDAD_STO DOMINGO,CIUDAD_TALAGANTE,CIUDAD_TALCA,CIUDAD_TALCAHUANO,CIUDAD_TEMUCO,CIUDAD_TOCOPILLA,CIUDAD_VALDIVIA,CIUDAD_VALLENAR,CIUDAD_VALPARAISO,CIUDAD_VILLARRICA,CIUDAD_VINA DEL MAR,CIUDAD_VLLA ALEMANA,EDAD,M_MOROSO,D_Julio_log,D_Junio_log,Promedio_Deuda,Ratio_Morosidad,Renta_Edad,Endeudamiento_Total,Deuda_Renta,Variabilidad_Deuda,FUGA
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,37,0.0,0.0,9.130105979265577,24816.428571428572,0.0,30621.62162162162,173715,0.15332303618711385,59544.09830777282,no fuga
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,55,1.0,3.1354942159291497,13.137827193894665,100299.0,0.2,1289.090909090909,702093,9.902581100141044,193244.44460492692,fuga
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,30,2.0,4.844187086458591,13.68088370840298,237949.2857142857,0.5,243333.33333333334,1665645,0.22817054794520547,407030.8115043685,fuga
False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,52,1.0,0.0,11.92925797504245,83479.85714285714,0.3333333333333333,34461.53846153846,584359,0.3260931919642857,164041.46334024676,fuga
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,40,1.0,4.543294782270004,0.0,57199.71428571428,0.5,12500.0,400398,0.800796,151295.21388851476,fuga
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,45,3.0,7.288927694521257,12.14178475964763,220427.85714285713,0.6,1337.7777777777778,1542995,25.631146179401995,468018.7240889081,fuga
False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,46,0.0,0.0,0.0,165011.85714285713,0.0,978.2608695652174,1155083,25.668511111111112,425579.17447968427,fuga
False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,55,1.0,6.679599185844383,10.718454056417167,44513.28571428572,0.2,19400.0,311593,0.29202717900656044,97914.84802063864,fuga
False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,36,1.0,7.118826249062078,11.153274669001355,12373.57142857143,0.2,208333.33333333334,86615,0.011548666666666667,25880.625107450185,no fuga
False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,37,1.0,4.0943445622221,0.0,8.428571428571429,1.0,12027.027027027027,59,0.00013258426966292135,22.299903907544405,no fuga
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,37,1.0,4.248495242049359,0.0,15641.0,0.5,13513.513513513513,109487,0.218974,41351.77811170881,no fuga
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,52,1.0,0.0,9.706011747970496,243630.2857142857,0.25,19000.0,1705412,1.7261255060728744,552806.8541551423,fuga
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,36,1.0,5.4638318050256105,12.21448218601488,29758.285714285714,0.25,19305.555555555555,208308,0.29972374100719423,75849.20967005147,no fuga
False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,46,0.0,0.0,11.85398715392525,188377.7142857143,0.0,48282.608695652176,1318644,0.593716343989194,438103.97388394544,fuga
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,21,1.0,5.648974238161206,0.0,55986.28571428572,0.5,42857.142857142855,391904,0.4354488888888889,148001.0351390763,fuga
False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,40,1.0,6.340359303727752,13.340836840813772,313526.0,0.16666666666666666,60000.0,2194682,0.9144508333333333,493500.9638220915,fuga
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,60,1.0,7.188412736496954,0.0,54049.0,0.25,1038.3333333333333,378343,6.0729213483146065,141789.91136772273,fuga
False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,48,1.0,2.0794415416798357,0.0,9567.0,0.25,20833.333333333332,66969,0.066969,13604.183425206626,no fuga
False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,55,1.0,4.6443908991413725,10.925596695218122,10818.857142857143,0.25,8145.454545454545,75732,0.16904464285714285,21080.167380965548,no fuga
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,56,3.0,7.5310163320779155,0.0,219887.57142857142,0.75,12500.0,1539213,2.1988757142857143,546539.2261606533,fuga
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,54,1.0,0.0,8.649273531773446,52937.142857142855,0.3333333333333333,8962.962962962964,370560,0.7656198347107438,137543.80695670325,fuga
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,43,1.0,4.812184355372417,11.64136265414553,81840.0,0.25,151162.7906976744,572880,0.08813538461538462,171616.4259611144,fuga
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,38,0.0,0.0,0.0,34274.28571428572,0.0,24736.842105263157,239920,0.2552340425531915,90428.37917695653,no fuga
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,34,1.0,5.991464547107982,0.0,3597.0,0.3333333333333333,20588.235294117647,25179,0.03597,8729.76192878897,no fuga
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,44,2.0,5.733341276897746,0.0,1962.2857142857142,1.0,22727.272727272728,13736,0.013736,5057.207586349266,no fuga
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,32,1.0,1.0986122886681096,0.0,33281.57142857143,0.25,15875.0,232971,0.4586043307086614,85421.4189374405,no fuga
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,45,1.0,5.981414211254481,13.20017035692996,159932.85714285713,0.2,11400.0,1119530,2.1823196881091618,216358.7675185428,fuga
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,48,1.0,4.6443908991413725,11.463399029819827,66638.28571428571,0.25,10437.5,466468,0.9310738522954092,138859.08343318693,fuga
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,37,1.0,5.634789603169249,10.158013485079007,49593.0,0.3333333333333333,135135.13513513515,347151,0.0694302,120096.52346480863,no fuga
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,40,2.0,6.536691597591305,14.462660919331528,394359.0,0.4,1625.0,2760513,42.46943076923077,737910.5542378877,fuga
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,30,1.0,7.667158255319148,10.605990828020099,170658.0,0.2,32000.0,1194606,1.24438125,431820.6739403908,fuga
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,34,1.0,5.159055299214529,0.0,24.714285714285715,1.0,179411.76470588235,173,2.836065573770492e-05,65.3878538305963,no fuga
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,30,2.0,6.502790045915623,13.344006603793753,104680.14285714286,0.5,36666.666666666664,732761,0.6661463636363636,232511.6671254933,fuga
False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,50,1.0,1.3862943611198906,12.334892330473009,34232.0,0.25,1094.0,239624,4.380694698354662,85339.53861878248,no fuga
False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,36,1.0,6.059123195581797,0.0,41648.28571428572,0.3333333333333333,152500.0,291538,0.05310346083788707,110002.39126902998,no fuga
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,39,2.0,6.063785208687608,10.61038969832841,69515.14285714286,0.6666666666666666,11282.051282051281,486606,1.1059227272727272,166532.7763639224,fuga
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,43,1.0,4.02535169073515,7.3796321526095525,36883.28571428572,0.25,191395.3488372093,258183,0.031370959902794655,96854.26737580933,no fuga
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,51,1.0,0.0,0.0,54.42857142857143,0.5,12254.901960784313,381,0.0006096,143.5639893831982,no fuga
False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,55,1.0,1.0986122886681096,11.784279965122005,26721.285714285714,0.25,23636.363636363636,187049,0.14388384615384617,50522.48957548274,no fuga
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,40,0.0,0.0,0.0,1472.857142857143,0.0,42000.0,10310,0.006136904761904762,3896.8137167251325,no fuga
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,49,1.0,4.304065093204169,0.0,18852.714285714286,0.3333333333333333,16387.755102040817,131969,0.16434495641344957,48286.63421594802,no fuga
False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,61,1.0,6.727431724850855,0.0,62985.42857142857,0.5,1418.032786885246,440898,5.0970867052023126,166276.31128421667,fuga
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,42,0.0,0.0,10.674405631394531,33373.857142857145,0.0,1245.2380952380952,233617,4.466864244741874,69053.53805907551,no fuga
False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,59,1.0,2.1972245773362196,0.0,867054.4285714285,0.3333333333333333,20338.98305084746,6069381,5.0578175,2285492.726977552,fuga
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,32,1.0,0.6931471805599453,0.0,19695.0,0.3333333333333333,218750.0,137865,0.019695,41500.30546875529,no fuga
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,26,1.0,6.401917196727186,0.0,64820.28571428572,0.5,23961.53846153846,453742,0.7283178170144462,171233.04583881612,fuga
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,53,1.0,8.272826003650401,12.527724892303048,206733.57142857142,0.25,39188.67924528302,1447135,0.69674289841117,433398.6776986663,fuga
False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,40,0.0,0.0,0.0,40579.142857142855,0.0,139500.0,284054,0.05090573476702509,105232.67719745068,no fuga
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,48,2.0,5.153291594497779,12.574967125904731,105559.71428571429,0.4,28750.0,738918,0.5354478260869565,183954.13847543116,fuga
False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,32,3.0,6.825460036255307,0.0,9116.42857142857,1.0,33437.5,63815,0.05964018691588785,23707.76080989193,no fuga
False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,40,1.0,1.791759469228055,0.0,0.7142857142857143,1.0,11500.0,5,1.0869565217391305e-05,1.889822365046136,no fuga
False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,45,2.0,1.791759469228055,0.0,29179.0,0.6666666666666666,11111.111111111111,204253,0.408506,77069.04870741993,no fuga
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,30,0.0,0.0,0.0,76341.42857142857,0.0,213000.0,534390,0.08362910798122065,196538.79423484238,fuga
False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,64,1.0,4.59511985013459,0.0,29474.571428571428,0.5,7000.0,206322,0.4605401785714286,77939.1806193717,no fuga
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,52,0.0,0.0,13.256798111892703,83621.57142857143,0.0,951.9230769230769,585351,11.825272727272727,215358.76034488526,fuga
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,27,0.0,0.0,0.0,22092.14285714286,0.0,24074.074074074073,154645,0.2379153846153846,58415.928394084935,no fuga
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,43,0.0,0.0,12.080367689155116,25227.285714285714,0.0,1162.7906976744187,176591,3.53182,66649.48531112671,no fuga
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,38,2.0,6.717804695023691,0.0,50799.142857142855,0.6666666666666666,252631.57894736843,355594,0.03704104166666667,96127.08858663545,no fuga
False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,41,1.0,5.342334251964811,0.0,36179.0,0.3333333333333333,16317.073170731708,253253,0.3785545590433483,94450.11187747035,no fuga
False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,36,0.0,0.0,0.0,56986.857142857145,0.0,22777.777777777777,398908,0.4864731707317073,139339.46338281024,fuga
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,55,1.0,3.8501476017100584,9.978270296979813,3111.0,0.3333333333333333,8000.0,21777,0.04949318181818182,8131.9802221435175,no fuga
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,32,0.0,0.0,0.0,65674.42857142857,0.0,13906.25,459721,1.0330808988764044,173681.0499947698,fuga
